,카테고리,time,강수량,일조합(hr),일조율(%),평균기온(℃),최고기온(℃),계절
5731,요리주점,2024-03-12,2.1,0.0,0.0,6.6,10.0,봄
5732,요리주점,2024-03-28,1.9,0.0,0.0,10.3,12.2,봄
5733,요리주점,2024-06-10,0.0,11.9,81.0,24.7,31.1,여름
5734,요리주점,2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
5735,요리주점,2024-05-04,0.0,12.5,89.9,21.4,28.5,봄
5736,요리주점,2024-06-14,0.0,9.1,61.5,26.3,33.0,여름
5737,요리주점,2024-05-29,0.0,13.2,91.0,21.2,26.8,봄
5738,요리주점,2024-05-12,0.0,11.4,80.9,16.6,21.6,봄
5739,요리주점,2024-05-28,0.0,11.1,76.6,20.4,26.1,봄
5740,요리주점,2024-05-05,48.3,0.0,0.0,17.8,20.6,봄
5741,요리주점,2024-07-02,65.1,0.0,0.0,23.2,25.2,여름
5742,요리주점,2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
5743,요리주점,2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
5744,요리주점,2024-03-14,0.0,6.765051162790696,0.0,8.5,15.4,봄
5745,요리주점,2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
5746,요리주점,2024-04-17,0.0,10.3,77.4,15.0,21.8,봄
5747,요리주점,2024-05-31,1.0,11.8,80.8,20.4,25.4,봄
5748,요리주점,2024-05-30,0.0,0.6,4.1,20.7,24.6,봄
5749,요리주점,2024-05-02,0.0,12.8,92.8,18.1,23.7,봄
5750,요리주점,2024-06-23,5.1,3.8,25.7,25.1,30.1,여름
5751,"초밥,롤",2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
5752,"초밥,롤",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5753,"초밥,롤",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5754,"초밥,롤",2024-06-20,0.0,12.1,81.8,29.4,35.4,여름
5755,"초밥,롤",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
5756,"초밥,롤",2024-07-03,0.8,0.6,4.1,24.7,25.9,여름
5757,"초밥,롤",2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
5758,"초밥,롤",2024-04-11,0.0,4.0,30.8,15.5,21.1,봄
5759,"초밥,롤",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5760,"초밥,롤",2024-07-04,3.6,3.4,23.1,26.8,30.6,여름
5761,"초밥,롤",2024-04-06,0.0,6.6,51.6,12.7,18.9,봄
5762,"초밥,롤",2024-04-20,4.8,0.0,0.0,14.9,17.2,봄
5763,"초밥,롤",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
5764,"초밥,롤",2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
5765,"초밥,롤",2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
5766,"초밥,롤",2024-07-01,0.0,8.3,56.5,26.3,31.3,여름
5767,"초밥,롤",2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
5768,"초밥,롤",2024-06-12,0.0,11.3,76.9,24.8,31.8,여름
5769,"초밥,롤",2024-06-26,0.0,12.3,83.1,24.9,31.6,여름
5770,"초밥,롤",2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
5771,"초밥,롤",2024-05-21,0.0,9.4,65.3,21.7,28.3,봄
5772,"초밥,롤",2024-06-28,0.0,13.2,89.2,26.6,32.5,여름
5773,"초밥,롤",2024-06-07,0.8,7.1,48.3,23.1,28.0,여름
5774,"초밥,롤",2024-04-20,4.8,0.0,0.0,14.9,17.2,봄
5775,"초밥,롤",2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
5776,"초밥,롤",2024-06-14,0.0,9.1,61.5,26.3,33.0,여름
5777,"초밥,롤",2024-06-19,0.0,13.0,87.8,28.8,35.8,여름
5778,"초밥,롤",2024-06-03,0.0,11.2,76.7,22.2,28.7,여름
5779,"초밥,롤",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5780,"초밥,롤",2024-05-03,0.0,12.8,92.8,19.7,27.9,봄
5781,"초밥,롤",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
5782,"초밥,롤",2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
5783,"초밥,롤",2024-06-26,0.0,12.3,83.1,24.9,31.6,여름
5784,"초밥,롤",2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
5785,"초밥,롤",2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
5786,"초밥,롤",2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
5787,"초밥,롤",2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
5788,"초밥,롤",2024-06-28,0.0,13.2,89.2,26.6,32.5,여름
5789,"초밥,롤",2024-06-04,0.0,13.5,92.5,22.8,29.3,여름
5790,"초밥,롤",2024-06-26,0.0,12.3,83.1,24.9,31.6,여름
5791,"초밥,롤",2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
5792,"초밥,롤",2024-06-24,0.0,7.0,47.3,24.3,27.9,여름
5793,"초밥,롤",2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
5794,"초밥,롤",2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
5795,"초밥,롤",2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
5796,"초밥,롤",2024-06-26,0.0,12.3,83.1,24.9,31.6,여름
5797,"초밥,롤",2024-05-04,0.0,12.5,89.9,21.4,28.5,봄
5798,"초밥,롤",2024-06-26,0.0,12.3,83.1,24.9,31.6,여름
5799,"초밥,롤",2024-05-03,0.0,12.8,92.8,19.7,27.9,봄
5800,"초밥,롤",2024-05-22,0.0,10.0,69.4,20.5,25.5,봄
5801,"초밥,롤",2024-06-05,0.0,10.4,70.7,23.6,30.1,여름
5802,"초밥,롤",2024-06-20,0.0,12.1,81.8,29.4,35.4,여름
5803,"초밥,롤",2024-06-12,0.0,11.3,76.9,24.8,31.8,여름
5804,"초밥,롤",2024-04-19,0.0,10.4,78.2,17.6,24.3,봄
5805,"초밥,롤",2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
5806,"초밥,롤",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
5807,"초밥,롤",2024-06-18,0.0,13.4,90.5,26.0,32.9,여름
5808,"초밥,롤",2024-06-03,0.0,11.2,76.7,22.2,28.7,여름
5809,"초밥,롤",2024-06-26,0.0,12.3,83.1,24.9,31.6,여름
5810,"초밥,롤",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5811,"초밥,롤",2024-06-28,0.0,13.2,89.2,26.6,32.5,여름
5812,"초밥,롤",2024-06-07,0.8,7.1,48.3,23.1,28.0,여름
5813,"초밥,롤",2024-05-16,0.1,13.1,92.3,13.7,19.8,봄
5814,"초밥,롤",2024-07-01,0.0,8.3,56.5,26.3,31.3,여름
5815,"초밥,롤",2024-06-04,0.0,13.5,92.5,22.8,29.3,여름
5816,"초밥,롤",2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
5817,"초밥,롤",2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
5818,"초밥,롤",2024-03-12,2.1,0.0,0.0,6.6,10.0,봄
5819,"초밥,롤",2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
5820,"초밥,롤",2024-07-01,0.0,8.3,56.5,26.3,31.3,여름
5821,"초밥,롤",2024-06-05,0.0,10.4,70.7,23.6,30.1,여름
5822,"초밥,롤",2024-06-03,0.0,11.2,76.7,22.2,28.7,여름
5823,"초밥,롤",2024-04-30,0.0,5.5,40.1,18.6,22.5,봄
5824,"초밥,롤",2024-05-09,0.0,12.8,91.4,16.1,21.8,봄
5825,"초밥,롤",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5826,"초밥,롤",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5827,"초밥,롤",2024-03-25,5.1,0.0,0.0,10.6,14.5,봄
5828,"초밥,롤",2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
5829,"초밥,롤",2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
5830,"초밥,롤",2024-07-04,3.6,3.4,23.1,26.8,30.6,여름
5831,"초밥,롤",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5832,"초밥,롤",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5833,"초밥,롤",2024-05-14,0.0,13.0,91.5,18.8,24.7,봄
5834,"초밥,롤",2024-02-24,2.3,5.5,49.5,2.0,5.9,겨울
5835,"초밥,롤",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5836,"초밥,롤",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5837,"초밥,롤",2024-05-13,0.0,13.1,92.9,18.3,24.5,봄
5838,"초밥,롤",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5839,"초밥,롤",2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
5840,"초밥,롤",2024-06-28,0.0,13.2,89.2,26.6,32.5,여름
5841,"초밥,롤",2024-06-18,0.0,13.4,90.5,26.0,32.9,여름
5842,"초밥,롤",2024-06-10,0.0,11.9,81.0,24.7,31.1,여름
5843,"초밥,롤",2024-04-05,0.0,6.2,48.4,14.0,18.8,봄
5844,"초밥,롤",2024-06-28,0.0,13.2,89.2,26.6,32.5,여름
5845,"초밥,롤",2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
5846,"초밥,롤",2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
5847,"초밥,롤",2024-04-06,0.0,6.6,51.6,12.7,18.9,봄
5848,"초밥,롤",2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
5849,"초밥,롤",2024-06-24,0.0,7.0,47.3,24.3,27.9,여름
5850,"초밥,롤",2024-06-24,0.0,7.0,47.3,24.3,27.9,여름
5851,"곱창,막창,양",2024-06-28,0.0,13.2,89.2,26.6,32.5,여름
5852,"곱창,막창,양",2024-06-24,0.0,7.0,47.3,24.3,27.9,여름
5853,"곱창,막창,양",2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
5854,"곱창,막창,양",2024-06-20,0.0,12.1,81.8,29.4,35.4,여름
5855,"곱창,막창,양",2024-05-17,0.0,10.8,75.5,18.3,24.9,봄
5856,"곱창,막창,양",2024-06-12,0.0,11.3,76.9,24.8,31.8,여름
5857,"곱창,막창,양",2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
5858,"곱창,막창,양",2024-06-24,0.0,7.0,47.3,24.3,27.9,여름
5859,"곱창,막창,양",2024-06-04,0.0,13.5,92.5,22.8,29.3,여름
5860,"곱창,막창,양",2024-06-20,0.0,12.1,81.8,29.4,35.4,여름
5861,"곱창,막창,양",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
5862,"곱창,막창,양",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
5863,"곱창,막창,양",2024-04-29,0.0,8.8,64.2,20.9,26.1,봄
5864,"곱창,막창,양",2024-05-13,0.0,13.1,92.9,18.3,24.5,봄
5865,"곱창,막창,양",2024-06-04,0.0,13.5,92.5,22.8,29.3,여름
5866,"곱창,막창,양",2024-04-30,0.0,5.5,40.1,18.6,22.5,봄
5867,"곱창,막창,양",2024-06-07,0.8,7.1,48.3,23.1,28.0,여름
5868,"곱창,막창,양",2024-05-17,0.0,10.8,75.5,18.3,24.9,봄
5869,"곱창,막창,양",2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
5870,"곱창,막창,양",2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
5871,"곱창,막창,양",2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
5872,"곱창,막창,양",2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
5873,"곱창,막창,양",2024-05-10,0.0,12.5,88.7,17.9,23.8,봄
5874,"곱창,막창,양",2024-05-10,0.0,12.5,88.7,17.9,23.8,봄
5875,"곱창,막창,양",2024-06-19,0.0,13.0,87.8,28.8,35.8,여름
5876,"곱창,막창,양",2024-06-14,0.0,9.1,61.5,26.3,33.0,여름
5877,"곱창,막창,양",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
5878,"곱창,막창,양",2024-05-09,0.0,12.8,91.4,16.1,21.8,봄
5879,"곱창,막창,양",2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
5880,"곱창,막창,양",2024-05-07,2.4,0.0,0.0,13.3,15.0,봄
5881,"곱창,막창,양",2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
5882,"곱창,막창,양",2024-05-10,0.0,12.5,88.7,17.9,23.8,봄
5883,"곱창,막창,양",2024-06-09,0.0,12.3,83.7,22.9,28.8,여름
5884,"곱창,막창,양",2024-07-04,3.6,3.4,23.1,26.8,30.6,여름
5885,"곱창,막창,양",2024-06-25,0.0,10.7,72.3,22.9,27.2,여름
5886,"곱창,막창,양",2024-06-05,0.0,10.4,70.7,23.6,30.1,여름
5887,"곱창,막창,양",2024-05-28,0.0,11.1,76.6,20.4,26.1,봄
5888,"곱창,막창,양",2024-05-23,0.0,12.7,88.2,20.2,26.4,봄
5889,"곱창,막창,양",2024-05-09,0.0,12.8,91.4,16.1,21.8,봄
5890,"곱창,막창,양",2024-05-17,0.0,10.8,75.5,18.3,24.9,봄
5891,"곱창,막창,양",2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
5892,"곱창,막창,양",2024-05-24,0.0,4.7,32.6,20.1,24.7,봄
5893,"곱창,막창,양",2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
5894,"곱창,막창,양",2024-06-16,0.0,13.2,89.2,24.3,29.5,여름
5895,"곱창,막창,양",2024-05-09,0.0,12.8,91.4,16.1,21.8,봄
5896,"곱창,막창,양",2024-05-03,0.0,12.8,92.8,19.7,27.9,봄
5897,"곱창,막창,양",2024-06-23,5.1,3.8,25.7,25.1,30.1,여름
5898,"곱창,막창,양",2024-05-31,1.0,11.8,80.8,20.4,25.4,봄
5899,"곱창,막창,양",2024-06-18,0.0,13.4,90.5,26.0,32.9,여름
5900,"곱창,막창,양",2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
5901,"곱창,막창,양",2024-06-02,0.0,12.4,84.9,20.4,25.8,여름
5902,"곱창,막창,양",2024-04-24,9.0,1.9,14.1,13.2,16.5,봄
5903,"곱창,막창,양",2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
5904,"곱창,막창,양",2024-04-26,0.0,10.7,78.7,17.8,26.0,봄
5905,"곱창,막창,양",2024-05-02,0.0,12.8,92.8,18.1,23.7,봄
5906,"곱창,막창,양",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
5907,"곱창,막창,양",2024-04-26,0.0,10.7,78.7,17.8,26.0,봄
5908,"곱창,막창,양",2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
5909,"곱창,막창,양",2024-07-03,0.8,0.6,4.1,24.7,25.9,여름
5910,"곱창,막창,양",2024-04-29,0.0,8.8,64.2,20.9,26.1,봄
5911,"곱창,막창,양",2024-04-19,0.0,10.4,78.2,17.6,24.3,봄
5912,"곱창,막창,양",2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
5913,"곱창,막창,양",2024-05-23,0.0,12.7,88.2,20.2,26.4,봄
5914,"곱창,막창,양",2024-04-30,0.0,5.5,40.1,18.6,22.5,봄
5915,"곱창,막창,양",2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
5916,"곱창,막창,양",2024-06-24,0.0,7.0,47.3,24.3,27.9,여름
5917,"곱창,막창,양",2024-06-14,0.0,9.1,61.5,26.3,33.0,여름
5918,"곱창,막창,양",2024-06-09,0.0,12.3,83.7,22.9,28.8,여름
5919,"곱창,막창,양",2024-06-20,0.0,12.1,81.8,29.4,35.4,여름
5920,"곱창,막창,양",2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
5921,"곱창,막창,양",2024-04-26,0.0,10.7,78.7,17.8,26.0,봄
5922,"곱창,막창,양",2024-06-09,0.0,12.3,83.7,22.9,28.8,여름
5923,"곱창,막창,양",2024-06-20,0.0,12.1,81.8,29.4,35.4,여름
5924,"곱창,막창,양",2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
5925,"곱창,막창,양",2024-05-16,0.1,13.1,92.3,13.7,19.8,봄
5926,"곱창,막창,양",2024-06-24,0.0,7.0,47.3,24.3,27.9,여름
5927,"곱창,막창,양",2024-07-02,65.1,0.0,0.0,23.2,25.2,여름
5928,"곱창,막창,양",2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
5929,"곱창,막창,양",2024-04-21,0.0,1.0,7.5,17.2,21.7,봄
5930,"곱창,막창,양",2024-05-27,0.0,9.9,68.3,18.5,22.6,봄
5931,"곱창,막창,양",2024-05-02,0.0,12.8,92.8,18.1,23.7,봄
5932,"곱창,막창,양",2024-07-04,3.6,3.4,23.1,26.8,30.6,여름
5933,"곱창,막창,양",2024-05-20,0.0,0.5,3.5,19.4,22.8,봄
5934,"곱창,막창,양",2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
5935,"곱창,막창,양",2024-05-03,0.0,12.8,92.8,19.7,27.9,봄
5936,"곱창,막창,양",2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
5937,"곱창,막창,양",2024-06-26,0.0,12.3,83.1,24.9,31.6,여름
5938,"곱창,막창,양",2024-05-22,0.0,10.0,69.4,20.5,25.5,봄
5939,"곱창,막창,양",2024-05-15,20.6,3.1,21.8,12.6,18.8,봄
5940,"곱창,막창,양",2024-06-25,0.0,10.7,72.3,22.9,27.2,여름
5941,"곱창,막창,양",2024-06-23,5.1,3.8,25.7,25.1,30.1,여름
5942,"곱창,막창,양",2024-04-13,0.0,12.1,92.4,19.1,27.3,봄
5943,"곱창,막창,양",2024-04-23,0.0,6.0,44.4,17.3,24.2,봄
5944,"곱창,막창,양",2024-06-05,0.0,10.4,70.7,23.6,30.1,여름
5945,"곱창,막창,양",2024-06-05,0.0,10.4,70.7,23.6,30.1,여름
5946,"곱창,막창,양",2024-05-17,0.0,10.8,75.5,18.3,24.9,봄
5947,"곱창,막창,양",2024-05-18,0.0,11.3,79.0,20.7,26.5,봄
5948,"곱창,막창,양",2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
5949,"곱창,막창,양",2024-05-03,0.0,12.8,92.8,19.7,27.9,봄
5950,"곱창,막창,양",2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
5951,양식,2024-07-04,3.6,3.4,23.1,26.8,30.6,여름
5952,양식,2024-06-20,0.0,12.1,81.8,29.4,35.4,여름
5953,양식,2024-06-25,0.0,10.7,72.3,22.9,27.2,여름
5954,양식,2024-06-11,0.0,10.2,69.4,25.4,31.6,여름
5955,양식,2024-05-03,0.0,12.8,92.8,19.7,27.9,봄
5956,양식,2024-06-04,0.0,13.5,92.5,22.8,29.3,여름
5957,양식,2024-04-20,4.8,0.0,0.0,14.9,17.2,봄
5958,양식,2024-05-23,0.0,12.7,88.2,20.2,26.4,봄
5959,양식,2024-03-14,0.0,6.765051162790696,0.0,8.5,15.4,봄
5960,양식,2024-04-16,2.3,3.7,28.0,13.3,17.9,봄
5961,양식,2024-02-27,0.0,5.5,48.7,5.3,9.8,겨울
5962,양식,2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
5963,양식,2024-04-25,0.0,6.2,45.6,14.4,20.8,봄
5964,양식,2024-04-30,0.0,5.5,40.1,18.6,22.5,봄
5965,양식,2024-04-02,0.0,9.5,74.8,15.4,23.9,봄
5966,양식,2024-03-05,0.0,0.1,0.9,8.0,11.0,봄
5967,양식,2024-07-04,3.6,3.4,23.1,26.8,30.6,여름
5968,양식,2024-03-24,0.0,8.1,65.9,16.2,23.4,봄
5969,양식,2024-02-19,8.9,0.0,0.0,9.1,11.9,겨울
5970,양식,2024-02-15,10.9,0.9,8.3,4.5,11.6,겨울
5971,양식,2024-02-28,0.0,1.7,15.0,6.4,10.1,겨울
5972,양식,2024-07-04,3.6,3.4,23.1,26.8,30.6,여름
5973,양식,2024-06-07,0.8,7.1,48.3,23.1,28.0,여름
5974,양식,2024-04-04,0.0,3.6,28.1,15.5,20.3,봄
5975,양식,2024-03-13,0.0,10.9,91.6,6.5,12.0,봄
5976,양식,2024-02-27,0.0,5.5,48.7,5.3,9.8,겨울
5977,양식,2024-03-05,0.0,0.1,0.9,8.0,11.0,봄
5978,양식,2024-04-10,0.0,3.9,30.0,13.8,18.5,봄
5979,양식,2024-02-21,17.8,0.0,0.0,1.9,4.0,겨울
5980,양식,2024-01-28,0.0,8.0,78.4,-1.5,3.8,겨울
5981,양식,2024-03-15,0.0,10.6,89.1,8.9,14.5,봄
5982,양식,2023-12-03,0.0,9.1,92.9,0.8,6.0,겨울
5983,양식,2024-04-09,0.0,11.9,92.2,15.3,20.8,봄
5984,양식,2024-05-19,0.0,12.6,88.1,21.5,27.9,봄
5985,양식,2024-03-26,11.5,2.3,18.5,7.4,12.4,봄
5986,양식,2023-12-06,3.8,0.0,0.0,6.1,8.7,겨울
5987,양식,2024-02-16,0.0,7.9,73.1,2.3,8.1,겨울
5988,양식,2024-05-01,0.0,9.8,71.0,18.5,24.0,봄
5989,양식,2024-03-28,1.9,0.0,0.0,10.3,12.2,봄
5990,양식,2024-06-19,0.0,13.0,87.8,28.8,35.8,여름
5991,양식,2024-05-09,0.0,12.8,91.4,16.1,21.8,봄
5992,양식,2024-02-15,10.9,0.9,8.3,4.5,11.6,겨울
5993,양식,2023-12-06,3.8,0.0,0.0,6.1,8.7,겨울
5994,양식,2024-02-08,0.0,9.2,86.8,0.6,6.2,겨울
5995,양식,2024-03-24,0.0,8.1,65.9,16.2,23.4,봄
5996,양식,2024-05-14,0.0,13.0,91.5,18.8,24.7,봄
5997,양식,2023-11-29,0.0,2.7,27.6,-1.4,3.0,가을
5998,양식,2023-10-26,0.0,0.8,7.3,17.2,21.1,가을
5999,양식,2024-05-05,48.3,0.0,0.0,17.8,20.6,봄
6000,양식,2023-10-31,0.0,5.2,48.6,16.5,20.8,가을
6001,양식,2023-12-09,0.0,0.8,8.2,13.7,16.2,겨울
6002,양식,2023-09-19,0.0,1.3,10.6,24.1,27.2,가을
6003,양식,2023-12-30,13.1,0.0,0.0,0.6,2.1,겨울
6004,양식,2023-12-15,31.1,0.0,0.0,4.9,6.2,겨울
6005,양식,2023-12-31,4.7,0.6,6.3,2.1,4.3,겨울
6006,양식,2023-09-21,0.0,2.4,19.7,20.1,23.6,가을
6007,양식,2023-08-30,3.5,0.0,0.0,22.8,24.5,여름
6008,양식,2023-09-14,0.0,4.2,33.6,23.4,27.2,가을
6009,양식,2024-01-02,0.0,0.3,3.1,2.9,4.3,겨울
6010,양식,2023-10-16,0.0,10.4,92.9,14.7,19.6,가을
6011,양식,2023-09-05,0.0,7.0,54.3,28.5,32.8,가을
6012,양식,2023-11-26,0.0,1.4,14.1,4.0,7.2,가을
6013,양식,2024-06-02,0.0,12.4,84.9,20.4,25.8,여름
6014,양식,2023-07-24,0.4,3.2,22.4,26.9,30.0,여름
6015,양식,2023-11-11,0.0,7.0,68.0,1.7,6.7,가을
6016,양식,2023-12-06,3.8,0.0,0.0,6.1,8.7,겨울
6017,양식,2023-12-26,0.0,7.5,78.1,1.9,7.2,겨울
6018,양식,2023-12-02,0.0,4.0,40.8,2.0,8.0,겨울
6019,양식,2023-12-15,31.1,0.0,0.0,4.9,6.2,겨울
6020,양식,2023-10-18,0.0,8.3,74.1,15.7,21.6,가을
6021,양식,2024-03-24,0.0,8.1,65.9,16.2,23.4,봄
6022,양식,2023-07-18,2.3,2.0,13.8,25.2,27.7,여름
6023,양식,2023-09-12,0.0,3.5,27.8,25.7,29.8,가을
6024,양식,2024-01-14,3.1,0.7,7.1,-0.6,2.4,겨울
6025,양식,2023-09-30,4.5,1.6,13.4,19.7,22.2,가을
6026,양식,2023-11-26,0.0,1.4,14.1,4.0,7.2,가을
6027,양식,2024-01-27,0.0,8.0,78.4,-0.5,4.6,겨울
6028,양식,2023-12-11,11.4,0.0,0.0,8.9,12.3,겨울
6029,양식,2023-08-16,0.3,3.7,27.2,27.3,31.6,여름
6030,양식,2023-09-07,0.0,12.1,94.5,26.3,31.6,가을
6031,양식,2023-09-06,0.0,11.3,88.3,27.9,32.1,가을
6032,양식,2023-10-22,0.0,8.6,78.2,12.5,18.7,가을
6033,양식,2024-01-06,2.4,8.7,89.7,0.7,5.2,겨울
6034,양식,2023-07-30,25.0,9.1,64.1,28.8,34.9,여름
6035,양식,2023-06-25,0.0,8.7,58.8,28.2,33.1,여름
6036,양식,2024-01-10,0.0,5.0,51.0,-1.0,3.3,겨울
6037,양식,2023-12-18,0.0,4.1,42.7,-7.7,-3.6,겨울
6038,양식,2023-12-27,0.0,8.2,85.4,1.5,6.8,겨울
6039,양식,2023-06-22,0.0,6.9,46.6,22.5,26.4,여름
6040,양식,2023-12-17,0.0,9.0,93.8,-9.8,-6.4,겨울
6041,양식,2023-11-04,0.0,2.8,26.7,17.4,20.9,가을
6042,양식,2023-09-18,0.0,4.9,39.5,24.7,28.9,가을
6043,양식,2023-07-03,0.0,8.8,59.9,29.1,34.9,여름
6044,양식,2023-10-15,0.0,6.1,54.0,16.1,21.2,가을
6045,양식,2023-08-03,0.0,11.0,78.6,29.5,33.8,여름
6046,양식,2023-08-23,41.8,0.1,0.7,24.8,27.2,여름
6047,양식,2023-06-26,30.3,0.0,0.0,24.2,27.5,여름
6048,양식,2023-06-29,63.8,0.0,0.0,24.2,25.9,여름
6049,양식,2023-12-03,0.0,9.1,92.9,0.8,6.0,겨울
6050,생선회,2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
6051,생선회,2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
6052,생선회,2024-04-09,0.0,11.9,92.2,15.3,20.8,봄
6053,생선회,2024-06-09,0.0,12.3,83.7,22.9,28.8,여름
6054,생선회,2024-06-23,5.1,3.8,25.7,25.1,30.1,여름
6055,생선회,2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
6056,생선회,2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
6057,생선회,2024-06-02,0.0,12.4,84.9,20.4,25.8,여름
6058,생선회,2024-02-23,0.4,5.8,52.3,1.8,6.1,겨울
6059,생선회,2024-04-20,4.8,0.0,0.0,14.9,17.2,봄
6060,생선회,2024-06-18,0.0,13.4,90.5,26.0,32.9,여름
6061,생선회,2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
6062,생선회,2024-06-28,0.0,13.2,89.2,26.6,32.5,여름
6063,생선회,2024-03-22,5.4,3.5,28.7,10.4,15.2,봄
6064,생선회,2024-04-02,0.0,9.5,74.8,15.4,23.9,봄
6065,생선회,2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
6066,생선회,2024-06-14,0.0,9.1,61.5,26.3,33.0,여름
6067,생선회,2024-05-05,48.3,0.0,0.0,17.8,20.6,봄
6068,생선회,2024-06-18,0.0,13.4,90.5,26.0,32.9,여름
6069,생선회,2024-05-22,0.0,10.0,69.4,20.5,25.5,봄
6070,생선회,2024-04-26,0.0,10.7,78.7,17.8,26.0,봄
6071,생선회,2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
6072,생선회,2024-04-02,0.0,9.5,74.8,15.4,23.9,봄
6073,생선회,2024-05-16,0.1,13.1,92.3,13.7,19.8,봄
6074,생선회,2024-02-21,17.8,0.0,0.0,1.9,4.0,겨울
6075,생선회,2024-03-09,0.0,10.9,93.2,2.0,7.1,봄
6076,생선회,2024-02-23,0.4,5.8,52.3,1.8,6.1,겨울
6077,생선회,2024-03-18,0.0,10.6,87.6,7.1,13.2,봄
6078,생선회,2024-01-20,0.4,0.0,0.0,3.4,4.9,겨울
6079,생선회,2024-04-30,0.0,5.5,40.1,18.6,22.5,봄
6080,생선회,2024-03-25,5.1,0.0,0.0,10.6,14.5,봄
