가게 이름,댓글,작성 날짜
퓨전음식,"평일 오후5시에 예약하고 방문했습니다. 음식 모두 맛있었는데, 특히 시그니쳐인 홍콩파스타가 제일 인상적이어서 기억에 남았네요!",4.9.화
퓨전음식,. 멘보샤 홍콩파스타 블랙페퍼스테이크,3.16.토
퓨전음식,너무너무 맛잇다아ㅠ 세트B 강추!! 여기에 토스트도 시켯는데 진짜 짱이야 파스타에 고기를 딱 입이 넣엇 을 때의 감동을 잊지 못해요... 정말 아름다운 ...,3.29.금
퓨전음식,"생각했던것보다 너무 맛있었어요! 
단골 될듯..!!!! 멘보샤가 바삭한게 대박입니다",3.3.일
퓨전음식,"원래 줄서는 사람들 많았는데 오늘은 다행히 비가와 선지 바로 들어갈수있었어요! 다양하게 먹고싶어서 여러 메뉴시켰는데 다 맛있었고, 개인적으로 꿔...",3.25.월
퓨전음식,궁금했는데 안가봤던 곳이라 생일축하겸 자리를 골랐어요. 좀 짜고 달았지만 잘먹었습니다,5.17.금
퓨전음식,메뉴 독특하고 괜찮네요 ㅎㅎ 대신 웨이팅 조금 있습니다,5.2.목
퓨전음식,홍콩.. 중국.. 대만 어딘가를 떠올리는 퓨전 요리? 분위기가 좋았습니다,6.30.일
퓨전음식,싱겁게 먹는 걸 선호하는 저한테는 음식들 간이 전부 짭쪼름했습니다. 그치만 맛은 있어서 잘 먹었어요. 근 데 메뉴판 음료 그림이랑 실제로 제공되는 음료...,1.21.일
퓨전음식,지하로 안내받아서 갔는데 지하에 계시던 직원분이 왜 여기에 왔는지 모르는 눈치여서 저도 좀 당황했어 요. 직원분들끼리 커뮤니케이션이 부족한 것 같...,4.8.월
퓨전음식,음식 맛 나쁘지 않으나 웨이팅할 정도는 모르겠고 직 원들도 별로 안 친절합니다. 그리고 밥 무한리필이라 같이 먹을 생각으로 다 자극적인 음식으로 주문...,3.2.토
퓨전음식,"맛이좋아요~ 
홍콩토스트+ 멘보샤 JMT!!!!",3.4.월
퓨전음식,"양이 진짜 많아요 운 좋게 대기
없이 들어갔습니다~",2.29.목
퓨전음식,강남에 있는 아시안 퓨전 레스토랑 맛집 구구당! 여친 이 강남 맛집 찾아보다가 ‘홍콩파스타’란 키워드에 매 료되어 찾아가보게 됨! 주차는 매장 앞에 발렛 ...,23.11.16.목.목
퓨전음식,"대기 시간은 괜찮은 것 같고 음식도 맛있었습니다 ^^ 
다만 화장실 상태가 별로 였습니다... 바닥에 홍수난
듯 해서.. 정말 별로 였어요...",4.10.수
퓨전음식,두번째 방문입니다. 첫번째는 직원분도 친절하시고 이색 음식에 만족해서 남자친구랑 생일날 재방문했어 요. 그런데 오지 말아야 했네요. 웨이팅 1번이...,4.18.목
퓨전음식,맛있고 마라향이 너무 심하지않아서 좋았어요 매콤해 서 쭉쮹들어가네요 양도 많아요 웨이팅은 주말 점심 기준 40분정도 한거같아요. 좌석 인테리어는 ...,23.12.16.토.토
퓨전음식,"주차는 가게앞 유료주차장을 이용해야합니다. 멘보샤 가 시그니처메뉴라 4pcs시켰는데, 기름지지않고 맛있 었습니다. 꼭시켜야하는메뉴입니다. 큐브스테...",23.11.25.토.토
퓨전음식,자리가 많고 넓어요! 홍콩퓨전 음식 먹고싶을때 추천해요!!,4.1.월
퓨전음식,"여자친구랑 갔는데 메뉴구성도 괜찮구 맛있었어요
음식도 빨리 나와서 좋았어요 ㅎㅎ
재방문 의사 있습니다 잘먹었습니다",5.24.금
퓨전음식,주말 저녁 알바생 시급 좀 올려주세요ㅋㅋ 말투랑 표 정 진짜 싸가지 없던데 아마 바빠서 그랬던듯ㅋㅋ 음 식 주문도 전에 자리가 화장실 바로 옆이라 비...,3.23.토
퓨전음식,평일 오후 급데이트를 하게되서 검색하다보니 예전에 인스타에서 많이 봤던 구구당 발견! 메뉴를 고민하다 B세트로 홍콩파스타랑 멘보샤 1/2 에이드 주문...,3.22.금
퓨전음식,음식이 특별하고 맛있었어요~,6.11.화
퓨전음식,너무 맛있어요!!! 처음에 음식 나왔을때 양이 부족하려나 싶었는데 먹다보니..전혀 부족하지 않았어요 엄청 배부르게 잘 먹었습니당ㅎㅎ,3.30.토
퓨전음식,리뷰에 아주 기대하고 감~! 매장안에 빈 테이블이 4개 이상은 있는데도 밖에서 대기하게 함 직원분들 너무 표정없는 응대~ ai같은 대답에 그닥~! 대표메뉴...,2.14.수
퓨전음식,음식은 맛있었습니다만 직원들이 전체적으로 친절하 지 않아요 말투가 뭐 싸우자는 건지…. 좀 놀랬습니다 서비스맨 마인드는 아닌듯 음식은 다시 먹어보...,3.17.일
퓨전음식,음식이 맛있어요! 다만 접시랑 식기류 등 셀프로 가져와야되는게 번거롭고 2인석 테이블이 좁은편이라 좀 불편했어요.,1.27.토
퓨전음식,"무난하게 먹기좋은 곳인 것 같아요. 멘보샤 4피스(7,9 50)가 너무 맛있다고 해서 먹어봤는데 안에 살이 엄청 통통하게 들어가 있어서 좋더라구요. 다만 겉에...",23.11.23.목.목
퓨전음식,마라좋아하시는 분들은 진짜 안좋아할 수 없는 맛이에요,4.6.토
퓨전음식,홍콩파스타 마라맛 적당히 나고 맛있었습니다! 멘보샤도 맛있었어요~,3.19.화
퓨전음식,분위기가 좋고 음식도 맛있어요 ! 직원분들도 너무 친절해요,5.25.토
퓨전음식,너무너무너무너무 맛있어요! 다음에 또 방문할게요!!,5.25.토
퓨전음식,"매장이 꽤 넓어요
음식은 맛있긴한데 기대한 것보단 좀 아쉬웠어요",4.21.일
퓨전음식,"음식들이 너무 맛있어 좋았지만
가격적인 측면과 긴 웨이팅이 조금 아쉬웠습니다 ㅠ",2.26.월
퓨전음식,볶음밥 짱👍👍👍,4.14.일
퓨전음식,친구들과 모임에서 열심히 검색해서찾은곳 홍콩분위 기를 느끼고 싶어서 방문했는데.. 오픈런일까봐 걱정 했는데 오픈하자마자 갔더니 직원분들외엔 손...,23.11.23.목.목
퓨전음식,처음 갔는데 진짜 맛있었어요!!!,4.20.토
퓨전음식,"멘보샤, 홍콩토스트는 맛있었는데 메인 요리는 그저 그랬어요… 맛집까진 아니고 그냥 평범하게 잘 먹었다? 느낌이었습니다",1.21.일
퓨전음식,매장이 넓고 분위기가 나쁘지 않아요 제가 시킨메뉴 가 좀 간이 쎈 메뉴인지 제입맛에는 좀 많이 짜더라구 요 그리고 제가 느끼기엔 알바생분이 친절과 가...,2.2.금
퓨전음식,맛있게 싹다 먹었습니다,5.7.화
퓨전음식,평일 오픈시간에 맞춰가서 기다림 없이 홍콩파스타와 멘보샤를 주문하고 바로 먹을 수 있었어요. 분위기 좋 고 음식 맛도 참 좋았는데..여자 둘이 갔는데도 ...,1.31.수
퓨전음식,"퓨전요리를 맛볼 수 있은 기본 세트 양은 일인분
칵테일에서 추억의 밋남.. 씽씽이? 판돌이?",1.12.금
퓨전음식,크림 파스타에 독특한 매콤함이 너무 잘 어울려요! 매콤한 큐브스테이크도 맛있습니다 데이트 장소 추천!,1.18.목
퓨전음식,"시그니처 메뉴라고해서 홍콩파스타 시켜서 먹었는데 
너무 맛있게 잘 먹었어요!!👍🏻👍🏻 새우볶음밥도 다른
곳하고 다르게 강렬한 맛이라 다음에 또 먹고싶...",3.27.수
퓨전음식,너무 맛있고 친절해요 재방문 의사 있음 우육탕면 살짝 매콤하다고 했지만 저한테는 쏘쏘,1.6.토
퓨전음식,일단 여직원분이 엄청 욕을 하시면서.. 매장들어가셔 서 뭐...그럴수있지했지만 언짢은 표정과 말투는 그대 로..ㅋ 그렇게 서비스하실거면 서비스직은 안하...,2.15.목
퓨전음식,지하에 있는 계산하는 알바생 불친절함,4.21.일
퓨전음식,맛있어요,6.16.일
퓨전음식,맛있어요~~~매장이 커서 웨이팅 걸려도 금방 입장가능 하네요^^,3.23.토
퓨전음식,"평일 점심 예약하고 갔는데 널널해서 예약안해도 될 
듯 강남역에서 꽤 걸어간다 음식은ᆢ 내입맛엔 평점
이 좀 이상한듯",23.11.24.금.금
퓨전음식,알바생 진짜 싸가지없습니다. 음식만 맛있으면 뭐하 나요. 모든 알바생이 그런건 아닌데 메인으로 보신분? 인거 같아요 정말 별로였고 왜 서비스직 하는지...,3.15.금
퓨전음식,자리 넓어서 좋아요~ 자주 옵니다!,3.18.월
퓨전음식,🍚,4.24.수
퓨전음식,"자극적이어서 그런지 맛있습니다.
홍콩큐브는 엄청 얼얼합니다 ㅋㅋㅋㅋ",2.7.수
퓨전음식,굿굿,4.16.화
"초밥,롤",가족끼리 자주 오는 상무초밥♡ 점심특선 구성이 알 차요~ 지라시덮밥도 맛있어요. 와사비 싫으신 분은 미 리 빼고 비벼서 드셔야해요 ^^ 혼밥하기에도 좋...,6.30.일
"초밥,롤","역시 상무초밥입니다
강남역 최고의 초밥집 인정합니다!!
강력추천해요",7.1.월
"초밥,롤",평일 점심은 항상 웨이팅이 밖에 줄을 서 있기 때문에 테이블링으로 예약하고 가야 간편합니다. 입구에 대 기하는 사람이 많아서 복잡하고 직원분들도 정...,6.21.금
"초밥,롤","가격도 초밥 상태도 좋습니다.
리뉴얼 이후 더 좋아졌네요.
추천합니다.",7.1.월
"초밥,롤","너무너무 배고파서 지나가다 급 들어갔는데, 가성비 좋은 구성인 런치세트? 시킬수 없었던 타임이라 차완 무시에 이것저것 더 추가된 세트로 주문했는데 ...",4.25.목
"초밥,롤","인테리어 새로하고 오랫만에 가봤는데 한상으로 나오는거 깔끔하고 너무 좋은거 같아요 ㅎㅎ
점심특선 b코스 먹었는데 맛있게 잘먹었습니당",6.9.일
"초밥,롤",상무초밥 오랜만에 와보네요. 오래돼서 그런지 예전 처럼 북적북적하진 않아서 좋네요. 매장이 한산해도 배달이 많은지 주문후 꽤 기다려야 됩니다. 이...,5.2.목
"초밥,롤","점심 세트에요~ 초밥 8p,메밀소바, 튀김 2종의 구성입니다! 신선하고 맛 좋아요~ 양파 토마토 샐러드와 묵은지도 함께 먹으면 상큼합니다! 번창하세요~~",6.13.목
"초밥,롤",가성비 최고최고! 아이랑 너무 맛있게 잘 먹었어요😋,6.8.토
"초밥,롤","메뉴 구성이 다양해서 골라 먹기
좋아요. 전체적으로 만족스러운 식사였어요. :)",6.30.일
"초밥,롤","초밥도맛있고 돈까스도 맛있고 
활어초밥은 저한테 약간 질긴듯해서
연어로 먹는걸로~ㅋㅋ",6.27.목
"초밥,롤",저녁은 상무초밥 포장한거로 맛나게 먹었어요,7.4.목
"초밥,롤","오랜만에 맛있는 초밥먹으려고 30분 기다리고 입장. 입장 후 테블릿으로 주문(4명 방문) 근데 한명 냉모밀 만 먼저 나옴, 곧 나오겠지 하고 모밀 불까봐 한...",5.31.금
"초밥,롤","점심세트 B 초밥 10pcs 구매했는데 그릇이 바뀐 것 
같네요. 이전보다 양이 좀 줄긴 했는데 그래도 맛있는 
건 어쩔 수 없네요~~ 초밥에 올라간 회도 두터...",6.14.금
"초밥,롤",입맛없을땐. 연어간장새우덮밥. 최고에요. 맛배기 메밀소바두 맛있구요,6.29.토
"초밥,롤",점심특선 구성 괜찮았어요~ 잘 먹었습니다!!부모님은 와사비가 많아서 조금 맵다고 하시네요,6.8.토
"초밥,롤",리모델링하며 더 부실해진 구성에 눈물… 반찬 그릇 도 작아지고(이건 뭐 그러려니) 모밀국수양도 절반에 이젠 식후 매실차도 안주네요 초반에 비하면 정...,6.27.목
"초밥,롤",와 너무 맛있어요 잘 먹고 갑미다,6.28.금
"초밥,롤","맛있어서 재방문 했어요!! 오늘도 너무 맛있어요❤️
❤️❤️❤️❤️❤️❤️❤️❤️❤️ 크림카레우동 먹다가 찍
어서 잘 못찍었지만 너무 맛있고 초밥도 너무 ...",6.30.일
"초밥,롤",맛있어용 강남에선 초밥집 여기만 와요,6.28.금
"초밥,롤","늘 맛나게 먹고 있습니다. 
감사합니다.",7.7.일
"초밥,롤","주말에 가족과 방문했는데 음식이 깔끔하고 맛있었어요.
가끔씩 방문 하려고 해요.",7.7.일
"초밥,롤",인테리어 바뀌고 리브랜딩 되어도 변함 없는 맛이 좋습니다 다만 간장 브러쉬로 쓸 수 있었던 생강절임이 없어져 아쉽네요,7.5.금
"초밥,롤","항상 가는 곳이에요
 가성비 좋아요~`",6.19.수
"초밥,롤",맛있고 깔끔합니다 ! 잘먹었습니다!,7.5.금
"초밥,롤","가성비좋고 맛있어히 좋아한다 이날은 인터넷불통이
라 결제시 시간이 오래걸려 아쉬웠다 사람이많아 그
러려니하고 앞으로의 개선바란다",6.28.금
"초밥,롤",입맛없을때. 딱좋아요~^^,6.24.월
"초밥,롤","점심 세트이고 알차게 나와요. 대기는 워낙 길어서 테
이블링으로 미리 예약하고 오는 편이에요. 모밀도 맛
있고 초밥도 나름 구성이 좋아서 만족스러워요!",3.6.수
"초밥,롤","직원이줄어들면 벨이라도 냅두지 옆에서불러도 지나
가버리고 ,다니는길이 좁아지고 예전보다 많이 바꼈
네요",6.13.목
"초밥,롤",점심시간 20분전에 테이블링으로 예약 후 점심시간되 어 방문했습니다. 그래도 웨이팅있을건 예상했으나 3 0분은 더 대기했습니다. 경우 번호가 불리어 착...,6.12.수
"초밥,롤","점심시간에 방문해서 15분정도 대기 후 입장, 음식 주 문 후 30분 기다렸어요. 점심에는 거의 다 점심 특선 을 주문하시던데 좀 더 빠르게 제공할 수 있는 ...",5.28.화
"초밥,롤",음식은 맛있는데 왜이렇게 불친절한지 카운터 노랑머 리 진짜 불친절함 교육좀 잘해주세요~~ 댓글또쓰게 만드네요 주문이 누락되었으면 미리 알려주던...,6.9.일
"초밥,롤",너무 맛있음ㅎㅎ 후식 매실차도 좋아요 ㅎ 항상 웨이팅이.. 그래도 점심시간 끝쯤가서 그나마 빨리들어감ㅠㅠ,3.26.화
"초밥,롤","리모델링 후 너 깔끔하고 넓어졌네요
음식도 여전히 너무 맛있게 먹었습니다
단연 강남역 최고의 초밥집입니다!",7.1.월
"초밥,롤","강남 한복판에 위치한, 규모가 큰 초밥집 치고 메뉴 가 격대가 굉장히 다양합니다! 저는 저렴한 편인 진심초 밥세트를 시켰습니다. 12,900원에 모밀에 장국...",2.28.수
"초밥,롤",가격이 헤자스럽네요,7.2.화
"초밥,롤",추천합니다^^ 가성비 굿이네요,6.28.금
"초밥,롤",초밥 나오기 전에 냉모밀도 나오는데 맛있어요! 초밥도 맛있습니다:),3.23.토
"초밥,롤",점심 세트 메뉴 맛있어요 ~,7.7.일
"초밥,롤",위치는 신논현역 근처. 토요일 점심 한시반에 갔더니 사람 엄청 많아서 30분 대기해서 들어갔다. 어르신들 도 많았고 전반적으로 손님들 연령대도 다양하...,2.17.토
"초밥,롤",맛있고 우동도 양이적당해요 후식도 주시구요,7.5.금
"초밥,롤",항상 맛있게 먹는 곳입니다. 추천,7.4.목
"초밥,롤",가성비 좋은데 맛도 좋은 초밥집이에요.,7.3.수
"초밥,롤",맛있고 가성비 좋아서 또 왔어요 ~!!!,3.11.월
"초밥,롤","바 테이블이 있어서 혼밥하기 넘 좋아욤...
혼밥하는 사람들도 많구용! 푸짐하고 다양하게 초밥도 잘 나와서 너무 좋아요 >_<",2.15.목
"초밥,롤",맛있었어요! 근처에서 초밥 먹고싶을 때 또 갈 거 같아요,4.27.토
"초밥,롤",브레이크타임 주문이라 그런지 빨리 준비해주셔서 감사했어요! 가성비 너무 좋습니다!,5.1.수
"초밥,롤",가성비 좋고 맛있는 초밥집,4.14.일
"초밥,롤","맛있어요
혼자먹기도 좋아요",6.18.화
"초밥,롤",,7.4.목
"초밥,롤","점심특선 맘에 드네요, 모밀에 튀김, 달걀찜까지 !!!!! 메뉴구성 좋고 다 맛있어요",3.4.월
"초밥,롤","2명이서 각각 런치세트 초밥 먹고 먹었는데도 크림카
레우동 맛있는데 양이 많이 적네요. 여자 화장실 깨끗
하지 않네요 ㅠ",3.12.화
"초밥,롤",맛나게 잘먹었어요,3.13.수
"초밥,롤",👍,7.1.월
"초밥,롤",세트메뉴에 냉소바 나온다는거 알고 2개 주문했던거 하나 추가주문 취소했어요 주문 재확인 감사합니다 하마터면 다 남길뻔했네요 연어초밥이랑 새우...,2.24.토
"초밥,롤",맛있게 잘 먹었습니다!,7.4.목
"초밥,롤","부모님께서 좋아하시는 상무초밥을 이번에도 강남역점에서 포장 픽업했어요. 
잘 먹었습니다.",4.28.일
"초밥,롤","첫방문~ 대기 후 입장~ 2층으로 안내받고, 점심특선 A세트, B세트 시켜서 너무 맛있게 먹었습니다~^^ 지 나다니다 처음 들어간건데 2층까지 있어서 좋...",1.12.금
